date,hour,es_train,es_synth,avg_wind_speed,es_diff
1997-06-16,0,16.496379019066172,13.765072969290397,7.531216637293498,-2.7313060497757746
1997-06-17,0,53.71324500149332,60.88336096740191,7.25468334754308,7.170115965908593
1997-06-18,0,24.481327016507986,28.47234247058874,5.2815666675567625,3.9910154540807525
1997-06-19,0,19.233242972701664,15.748801115585447,7.357749994595846,-3.4844418571162166
1997-06-20,0,20.26767134348543,18.45627903637232,8.521250017484029,-1.8113923071131097
2021-06-01,0,28.588395328532716,33.35775114953191,3.6231833577156056,4.769355820999191
2021-06-02,0,28.678212562207452,31.384574815378837,1.434799994031588,2.7063622531713847
2021-06-03,0,20.134413948044585,22.455913720019115,2.612550002336502,2.32149977197453
2021-06-04,0,15.764385701420256,13.289128640857118,3.837049984931946,-2.4752570605631377
2021-06-05,0,12.270251427108878,10.702266263558688,5.816716678937277,-1.5679851635501905
2021-06-06,0,14.374994541029029,15.31335805960752,5.365266648928324,0.9383635185784911
2021-06-07,0,16.264594676853772,13.395540989663818,5.330466643969218,-2.869053687189954
2021-06-08,0,16.966668529923627,19.183169104847753,4.828800014654795,2.216500574924126
2021-06-09,0,12.890231392699686,11.684482157833532,4.5381166458129885,-1.205749234866154
2021-06-10,0,12.964661525619537,12.502639147453923,5.323166688283285,-0.46202237816561365
2021-06-11,0,11.894819409307143,11.057735699910044,5.549100001653035,-0.8370837093970991
2021-06-12,0,15.205590881983223,16.194015775606648,6.318266661961873,0.9884248936234243
2021-06-13,0,23.96030164263387,28.044982199302506,3.9127833286921185,4.084680556668637
2021-06-14,0,19.457412417344504,22.100476053272924,3.2902666568756107,2.6430636359284208
2021-06-15,0,15.754672883455616,17.14303134134966,3.506233330567677,1.3883584578940429
2021-06-16,0,13.384769336518627,12.142847837007384,3.645100013415019,-1.2419214995112426
2021-06-17,0,11.979453832412457,10.299613521239078,4.808916664123535,-1.679840311173379
2021-06-18,0,16.124166645980242,12.465188444498917,6.077766672770183,-3.6589782014813252
2021-06-19,0,18.487561959384575,15.304855325749752,7.803983338673909,-3.1827066336348224
2021-06-20,0,16.55682545436053,15.243779747039941,7.938900057474772,-1.3130457073205903
2021-06-21,0,27.27643848033016,23.16144067346649,8.887050024668373,-4.11499780686367
2022-06-01,0,14.162802047342094,13.352341579149911,5.587766647338868,-0.8104604681921828
2022-06-02,0,48.0332518323101,55.21922729279784,5.341150033473968,7.1859754604877395
2022-06-03,0,25.8160658333115,30.073527455632526,3.557366677125295,4.257461622321024
2022-06-04,0,19.201136316126583,22.050886120617708,4.982983346780141,2.8497498044911254
2022-06-05,0,12.400339525899323,11.433111989113602,5.834883348147074,-0.967227536785721
2022-06-06,0,14.187369246723652,15.360689374872951,4.811100006103516,1.1733201281492995
2022-06-07,0,14.504472715967854,14.641472439163078,3.076149976253509,0.13699972319522402
2022-06-08,0,14.177433492482375,14.98180663460042,4.205516664187114,0.8043731421180453
2022-06-09,0,33.27711206133952,38.778574742199154,3.8256166537602745,5.501462680859632
2022-06-10,0,12.288317208769232,10.836504762683315,5.122883355617523,-1.451812446085917
2022-06-11,0,16.028256576873996,17.759536380881404,3.938700008392334,1.731279804007407
2022-06-12,0,15.83940344500385,13.27173812798264,7.180066672960917,-2.567665317021209
2022-06-13,0,16.660605109593906,13.419416658315416,7.121383349100748,-3.2411884512784894
2022-06-14,0,32.26582282447055,31.534016996373385,10.909166669845584,-0.731805828097162
2022-06-15,0,24.022611963581266,23.18808185092863,9.51024990081787,-0.8345301126526365
2022-06-16,0,20.552886705187785,19.793612501544604,8.72543336550395,-0.7592742036431801
2022-06-17,0,12.717899156062874,11.40797370426905,6.0276999791463215,-1.3099254517938235
2022-06-18,0,12.515159610214528,12.080920161627699,5.912700009346008,-0.4342394485868297
2022-06-19,0,12.45028956666361,11.437535858593048,5.951866658528646,-1.0127537080705622
2022-06-20,0,16.788715672350758,16.993719772180572,7.682899967829386,0.20500409982981438
2022-06-21,0,20.323269388244736,20.152274724916527,8.688633298873901,-0.17099466332820867
2023-06-01,0,34.50693496081142,30.90282660500603,5.5352333068847654,-3.6041083558053906
2023-06-02,0,22.581966527367403,23.913477314995152,2.482050011058648,1.3315107876277494
2023-06-03,0,40.31820042117536,46.33752600372236,4.020649985472361,6.019325582546998
2023-06-04,0,15.406158451686974,15.0348394366242,2.7160500109195707,-0.37131901506277387
2023-06-05,0,30.46777427590551,33.107820680725766,1.4163999994595844,2.640046404820257
2023-06-06,0,42.46632257215181,45.8712555019825,3.280216654141744,3.404932929830693
2023-06-07,0,24.49207002324137,26.500438033112648,2.5513000058631103,2.008368009871276
2023-06-08,0,28.22416205331322,26.477595426494606,3.82483334740003,-1.7465666268186126
2023-06-09,0,28.300800127617595,28.616641939073954,1.1022333289186161,0.3158418114563588
2023-06-10,0,27.801023896830753,31.84728220608252,2.883466674884161,4.046258309251769
2023-06-11,0,24.41041335368809,21.865450126334725,3.3871999740600582,-2.5449632273533638
2023-06-12,0,49.910971163095056,57.73633508589748,6.2422499815622965,7.825363922802424
2023-06-13,0,30.21885966007817,26.698634979072434,4.956933299700419,-3.520224681005736
2023-06-14,0,19.755214174574004,19.341584397408123,1.462166667977969,-0.41362977716588034
2023-06-15,0,38.229794578810086,42.253038811838024,2.881999983390172,4.023244233027938
2023-06-16,0,18.071153170116904,20.639314995606757,4.765900011857351,2.5681618254898524
2023-06-17,0,31.721647012803576,35.453312496704584,2.180883330727617,3.7316654839010077
2023-06-18,0,13.137717973119177,12.230889623562664,3.787250010172526,-0.9068283495565126
2023-06-19,0,31.724815152559625,32.03908248261402,1.7895499964555102,0.31426733005439544
2023-06-20,0,16.26402286895242,18.13717192164823,5.395516641934712,1.8731490526958083
2023-06-21,0,20.30252966078199,23.14774624350019,6.016266663869222,2.8452165827182014
2024-06-01,0,21.05971163598367,20.712316587381192,1.3715666606013353,-0.34739504860247905
2024-06-02,0,13.057610396165327,13.018510639213613,5.083399995168051,-0.03909975695171397
2024-06-03,0,12.307925498269174,11.87259080209554,5.7855499903361,-0.4353346961736335
2024-06-04,0,20.8604981432653,18.92839421185452,2.6510000268618263,-1.9321039314107793
2024-06-05,0,12.2769858609613,11.851636447488136,5.055166681607564,-0.4253494134731639
2024-06-06,0,11.939306739778655,11.341534886595934,4.60736665725708,-0.5977718531827207
2024-06-07,0,35.30193469741603,41.688453633530784,5.534549983342489,6.386518936114754
2024-06-08,0,13.218016373758207,12.524257521397853,6.7451499700546265,-0.6937588523603537
2024-06-09,0,19.41160868901328,17.06941606296932,4.0682500084241235,-2.3421926260439605
2024-06-10,0,51.79249431455435,59.74939450344651,7.885950032869974,7.956900188892163
2024-06-11,0,12.911745948995428,12.720762571070455,3.9371333400408437,-0.19098337792497233
2024-06-12,0,12.322389779234218,10.934271213247232,4.443533317248026,-1.3881185659869857
2024-06-13,0,16.111792829243807,12.792111574056133,7.017749969164531,-3.3196812551876747
2024-06-14,0,17.22457524957849,13.49627060085501,6.776899973551433,-3.72830464872348
2024-06-15,0,21.294485143678262,24.475735031846344,5.87218333085378,3.1812498881680824
2024-06-16,0,18.2037080109677,18.19491507901707,8.190466650327046,-0.008792931950630134
2024-06-17,0,23.8076635856378,23.603710525780247,9.472366690635683,-0.20395305985755385
2024-06-18,0,35.24602498589532,35.10607876293173,11.41166669527689,-0.13994622296358727
2024-06-19,0,29.148014247687467,28.019423331509056,10.374500004450477,-1.1285909161784105
2024-06-20,0,12.409668229019534,11.854655272609353,4.255816662311554,-0.5550129564101809
2024-06-21,0,13.911800171534157,14.579898373273327,5.874900023142497,0.6680982017391699
2025-06-01,0,22.486098900803935,19.80517253091946,3.408133327960968,-2.6809263698844745
2025-06-02,0,17.37981142739935,18.607081241024755,2.480116663376491,1.227269813625405
2025-06-03,0,14.818705812747883,15.464452906045093,6.6864833037058515,0.64574709329721
2025-06-04,0,81.91165386206121,88.90319499871067,9.190933314959207,6.9915411366494595
2025-06-05,0,22.170517135259946,25.62399765748663,3.5999833345413204,3.453480522226684
2025-06-06,0,16.718278238730033,18.77727996237319,4.267966647942861,2.0590017236431564
2025-06-07,0,25.737546522928515,28.394476518845902,1.6753833303848906,2.6569299959173875
2025-06-08,0,32.01702586292339,31.52396840629807,2.2956999937693277,-0.4930574566253192
2025-06-09,0,32.42071426086275,37.99567596663174,4.172116688887279,5.574961705768985
2025-06-10,0,41.6534616225282,44.74176200629712,3.0951666593551637,3.0883003837689245
2025-06-11,0,14.414837866642198,11.69945620162424,4.6132499774297075,-2.715381665017958
2025-06-12,0,14.483215653244375,14.546942896084762,6.5092333157857265,0.06372724284038611
2025-06-13,0,18.603801630113264,21.268041056475877,5.278166635831197,2.664239426362613
2025-06-14,0,19.512510664577544,22.379534159886642,5.081766664981842,2.8670234953090983
2025-06-15,0,29.15732715346284,34.47476155155479,4.5637000123659766,5.317434398091951
2025-06-16,0,23.9037553577686,27.29428428337385,2.7465833405653632,3.3905289256052527
2025-06-17,0,15.444352260168433,12.991417142812264,4.101933324337006,-2.4529351173561693
2025-06-18,0,21.525993140490353,22.555822345428137,8.192050043741864,1.0298292049377835
2025-06-19,0,38.47798536504496,39.78329067710547,2.741133318344752,1.3053053120605114
2025-06-20,0,13.195090381276184,12.264693201696662,6.699733360608419,-0.9303971795795221
2025-06-21,0,38.4024861453002,34.97255731854001,10.968500010172528,-3.4299288267601895
1994-06-01,2,8.909010544600598,10.181681289224993,3.8935166716575624,1.2726707446243957
1994-06-02,2,8.52738529504277,7.86247587911285,4.706016651789347,-0.6649094159299196
1994-06-03,2,8.516521216850322,9.076823941805543,4.782566674550374,0.5603027249552213
1994-06-04,2,25.043648611250156,28.949755912404992,3.3054333329200745,3.9061073011548366
1994-06-05,2,11.497474770986784,13.519454271116096,5.584400010108947,2.021979500129312
1994-06-06,2,65.98066371693264,69.45396293681884,8.442216666539514,3.4732992198862007
1994-06-07,2,11.117536903438967,13.402536578777301,5.030266666412354,2.2849996753383337
1994-06-08,2,29.4139666360648,33.052093960909716,8.590583316485086,3.638127324844916
1994-06-09,2,44.378369736933365,50.59130966967881,6.721883328755696,6.212939932745442
1994-06-10,2,33.05025565868628,38.52759322807526,5.089816697438558,5.477337569388979
1994-06-11,2,15.068003747016618,18.058833776596362,3.3970166802406307,2.990830029579744
1994-06-12,2,7.786188268238373,8.250346450999693,4.192249997456868,0.46415818276132015
1994-06-13,2,20.54378306840065,20.97655177991204,7.770949999491375,0.4327687115113896
1994-06-14,2,26.227482986481363,25.673994832678975,8.631166672706604,-0.5534881538023875
1994-06-15,2,30.06905114442771,30.753614746978766,9.263333304723103,0.6845636025510551
1994-06-16,2,28.033182137750202,30.55765876895425,8.763733347256977,2.524476631204049
1994-06-18,2,9.909822301401096,11.917710944381287,4.541749974091847,2.007888642980191
1994-06-19,2,11.976622171623863,14.357488063021716,5.24806665579478,2.3808658913978533
1994-06-20,2,11.193071166001946,9.99305186034751,2.7029999911785128,-1.2000193056544362
1994-06-21,2,8.686508853864048,9.83822427318902,4.439199980099996,1.1517154193249723
1995-06-01,2,24.25453950125052,26.770409226377456,2.3233666628599168,2.5158697251269366
1995-06-03,2,14.393478771886365,17.312737121464874,3.944933331012726,2.9192583495785094
1995-06-04,2,16.167121009118468,19.629180935221154,4.111116703351339,3.462059926102686
1995-06-05,2,15.06074466794518,13.069309450519416,3.831849988301595,-1.9914352174257637
1995-06-06,2,22.71619858347306,20.53926586403303,2.5574333290259044,-2.1769327194400283
1995-06-07,2,10.935278465668524,13.332949240141243,4.790766676266989,2.3976707744727186
1995-06-08,2,16.93855329523361,18.77175007715503,6.886966689427694,1.8331967819214192
1995-06-09,2,78.95482403054146,81.58667698192373,8.736933362483981,2.631852951382271
1995-06-10,2,38.55007526272027,39.20828211732393,3.070316690206528,0.6582068546036624
1995-06-11,2,36.119888429340634,37.73435768635515,2.970233345031738,1.6144692570145196
1995-06-12,2,24.6821045055003,26.485949483784193,1.6578500121831887,1.8038449782838946
1995-06-13,2,10.160640106928913,11.573807608373702,4.049350015322368,1.4131675014447893
1995-06-14,2,12.603948186593051,14.939900549108255,5.746616665522258,2.3359523625152043
1995-06-15,2,9.638390611285267,10.342222925671006,5.421150008837383,0.703832314385739
1995-06-16,2,11.041876779492316,11.204521178887223,5.728883345921834,0.1626443993949067
1995-06-17,2,8.121941745956903,8.726412299567823,4.697366674741109,0.6044705536109198
1995-06-18,2,11.452894759230464,14.03533216783428,4.958583347002666,2.582437408603816
1995-06-19,2,9.138516018584973,10.736382108288542,4.260683365662893,1.5978660897035688
1995-06-20,2,8.562517596345302,9.720404115938774,4.728783337275187,1.1578865195934718
1995-06-21,2,8.469339886648068,9.642621009739468,4.4060666600863145,1.1732811230913995
1996-06-01,2,19.18217584543236,22.43856758844129,6.665183353424071,3.2563917430089298
1996-06-02,2,11.234348477824462,10.767511549464714,2.1050666689872743,-0.4668369283597471
1996-06-03,2,37.8693528993332,41.1880020107165,3.7622833410898853,3.3186491113833014
1996-06-04,2,25.38515384178823,26.99880828237764,1.6074333320061367,1.6136544405894107
1996-06-05,2,54.42061391829809,58.667799708223825,8.774533327420553,4.247185789925737
1996-06-06,2,23.16304605861596,23.359726484537514,8.20583328406016,0.19668042592155288
1996-06-07,2,22.55205060618779,19.68285202466583,2.4807999908924105,-2.8691985815219603
1996-06-08,2,52.25351439260271,55.26123710698498,5.475066717465719,3.0077227143822682
1996-06-09,2,30.65327960802871,32.710209916949594,2.3835500200589497,2.056930308920883
1996-06-10,2,15.919840484622853,19.52915039272261,4.416033319632212,3.609309908099757
1996-06-11,2,15.235564234239462,18.59351819033976,4.3731666644414275,3.3579539561002996
1996-06-12,2,11.496742739534781,9.716547000431362,5.339466667175293,-1.7801957391034193
1996-06-13,2,12.54234423330199,13.37017949738727,6.1671000003814695,0.8278352640852802
1996-06-14,2,14.601955962429798,13.52867509263265,1.8376499950885776,-1.0732808697971485
1996-06-15,2,8.469660228355359,9.153235232682334,3.697083322207133,0.6835750043269755
1996-06-16,2,9.14013150636615,7.601019049783101,4.143233354886374,-1.539112456583048
1996-06-17,2,44.47505611376921,40.2788368837643,6.6103999972343415,-4.196219230004914
1996-06-18,2,24.172339724622347,19.8565294106896,4.1082499901453655,-4.315810313932747
1996-06-19,2,98.52403237243531,95.89499760936917,11.934533325831095,-2.6290347630661444
1996-06-20,2,13.967461641854506,16.864278886332915,5.562983361879984,2.8968172444784095
1996-06-21,2,14.73501212402278,16.06016394755164,6.5272000153859455,1.3251518235288593
1997-06-01,2,28.548826522895425,32.46514790402588,3.304000000158945,3.9163213811304587
1997-06-02,2,15.91867498134566,18.365704493477207,2.9391333341598513,2.4470295121315466
1997-06-03,2,27.44871127543398,31.320608810024606,3.2325833201408387,3.8718975345906266
1997-06-04,2,8.10991626892238,8.217522443406615,3.3977666576703385,0.1076061744842356
1997-06-06,2,16.509364677404996,20.30581269777353,4.266316648324331,3.7964480203685333
1997-06-07,2,12.20479947788763,14.464235710491256,3.2666000247001645,2.259436232603626
1997-06-08,2,17.89725749670439,21.426278796281277,3.4611999948819476,3.529021299576886
1997-06-09,2,14.467302082442274,16.69411664940277,2.7850833157698314,2.2268145669604955
1997-06-10,2,25.77543972499774,30.244771350212307,3.8284000039100645,4.4693316252145685
1997-06-11,2,12.091907704545978,12.743485469102204,2.3754333396752676,0.651577764556226
1997-06-12,2,9.253758470805892,10.748991915823556,4.27488333384196,1.4952334450176643
1997-06-13,2,9.360199301081373,10.86885912168168,4.582900023460388,1.5086598206003075
1997-06-14,2,32.288868402930945,32.059651842957805,2.232199996709824,-0.22921655997313906
1997-06-15,2,11.241957805252397,13.187980609436835,4.14169998963674,1.9460228041844374
1997-06-16,2,8.345197294925953,8.29076685997661,4.645900003115337,-0.0544304349493423
1997-06-17,2,40.21330799803737,39.89978077997024,4.854699991146723,-0.31352721806712935
1997-06-18,2,8.876394750535816,9.434176916064292,4.623583332697551,0.5577821655284758
1997-06-19,2,14.557041510860138,12.797637797191584,6.203566678365071,-1.7594037136685543
1997-06-20,2,22.341102468431757,21.879080894319753,8.012500015894572,-0.4620215741120042
2021-06-01,2,29.9801934847331,34.66019931008951,4.091183316707611,4.68000582535641
2021-06-02,2,17.93167220814955,18.015825111185162,0.6599666664842518,0.08415290303561207
2021-06-03,2,7.997525710631336,7.345465583301067,3.8824333508809405,-0.6520601273302695
2021-06-04,2,9.50036166574457,7.98589467734422,3.137799990177154,-1.5144669884003505
2021-06-05,2,9.016953319046898,7.848798069954125,4.6931833306948345,-1.1681552490927736
2021-06-06,2,8.91775597501383,10.135058146514975,3.8240000049273184,1.2173021715011458
2021-06-07,2,10.226775836968201,9.406004910899107,2.6728166580200194,-0.8207709260690947
2021-06-08,2,11.192395544345946,13.410400418475358,3.713633326689402,2.218004874129413
2021-06-09,2,8.75324304859646,8.065866876341012,3.1135499954223635,-0.6873761722554477
2021-06-10,2,9.737532211846752,8.790669082202225,4.492716666062673,-0.9468631296445267
2021-06-11,2,8.995997502684691,8.275633086267092,4.820199998219808,-0.7203644164175991
2021-06-12,2,19.663544950464015,22.842455001976656,6.850016713142395,3.1789100515126414
2021-06-13,2,14.257023170985455,16.634922828278437,2.835283335049947,2.377899657292982
2021-06-14,2,17.234519842224273,20.88188439897313,3.7276999870936076,3.647364556748858
2021-06-15,2,8.198390902851326,7.939664955004282,3.7098166743914285,-0.2587259478470436
2021-06-16,2,7.772258324776839,7.094207086800715,4.005416683355967,-0.6780512379761241
2021-06-17,2,8.278855392256894,7.349326731454443,4.420316672325135,-0.9295286608024504
2021-06-18,2,15.8784575567785,12.887927704085783,5.865466634432475,-2.990529852692717
2021-06-19,2,12.631225360601782,11.130833963549481,5.855799984931945,-1.5003913970523008
2021-06-20,2,12.349307923097953,10.97683620072862,5.832449984550476,-1.3724717223693332
2021-06-21,2,30.039747961027473,25.995370269032886,7.893783338864644,-4.044377691994587
2022-06-01,2,14.52937403458725,12.401024383229661,4.736516650517782,-2.1283496513575884
2022-06-02,2,31.05202318761627,34.073170511206115,3.003366672992706,3.021147323589844
2022-06-03,2,20.96820711180662,24.20766704693467,2.8206166625022884,3.2394599351280498
2022-06-04,2,10.262037090623561,10.436131325321448,3.280650003751119,0.1740942346978862
2022-06-05,2,8.503578512118683,9.114118240280604,4.823933323224385,0.6105397281619211
2022-06-06,2,17.629910047033768,20.944875608443095,5.854333341121674,3.314965561409327
2022-06-07,2,7.647781970282434,7.707276124204807,3.9408333460489913,0.05949415392237256
2022-06-08,2,8.112369485212039,7.99563253990522,4.276133330663046,-0.116736945306819
2022-06-09,2,19.815148100185922,21.0787585657506,1.23619999786218,1.2636104655646783
2022-06-10,2,8.437705241809496,8.53803618593858,4.692766650517782,0.10033094412908383
2022-06-11,2,12.097590072509792,14.38366662188486,3.5355000217755634,2.2860765493750677
2022-06-12,2,12.414382895784023,10.30847634806446,5.478899987538655,-2.105906547719563
2022-06-13,2,15.842171044770033,15.471834157696119,6.863933332761129,-0.37033688707391477
2022-06-14,2,19.264784613678025,18.946083667071196,7.479033327102661,-0.31870094660682824
2022-06-15,2,21.09633152622056,21.51733028448609,7.853066635131836,0.42099875826552946
2022-06-16,2,15.432677303181968,14.225874048284386,6.5796499967575075,-1.2068032548975829
2022-06-17,2,10.5144830632909,10.0649703187553,5.499600005149841,-0.44951274453559975
2022-06-18,2,9.025974183327595,8.57206863539318,5.0290166378021235,-0.45390554793441495
2022-06-19,2,8.242236782414295,9.173600372624762,3.860866689682007,0.9313635902104664
2022-06-20,2,10.18348835317827,11.27945339983686,5.468483328819274,1.0959650466585913
2022-06-21,2,13.161325835583831,13.742348939890086,6.333933345476787,0.5810231043062544
2023-06-01,2,19.152395570591352,15.968940398990863,4.634066689014435,-3.183455171600489
2023-06-02,2,48.956844916058586,46.28075839482018,4.842600011313333,-2.6760865212384033
2023-06-03,2,28.75299921661579,31.33487083918958,2.5453166743119553,2.5818716225737894
2023-06-04,2,8.970975521650786,9.475570423841269,3.125916663805644,0.5045949021904832
2023-06-05,2,31.14450263301817,31.454071254681768,2.020133340358733,0.30956862166359755
2023-06-06,2,31.293723539811197,29.581122370768835,2.433416670560837,-1.7126011690423617
2023-06-07,2,34.65916942247784,33.95995064512128,2.657916673024495,-0.6992187773565561
2023-06-08,2,20.364914849852113,16.38865647629304,3.9012333472569787,-3.976258373559073
2023-06-09,2,15.789631506201395,13.032123593814475,2.9311499774456027,-2.75750791238692
2023-06-10,2,13.91709368262827,16.756056617655812,4.0894500056902565,2.838962935027542
2023-06-11,2,14.19323865593757,11.80382916643265,2.482066675027211,-2.3894094895049207
2023-06-12,2,28.965776946071138,32.95298651003543,3.3985500057538354,3.987209563964292
2023-06-13,2,26.199697923106832,23.254307759061117,2.609366659323374,-2.9453901640457154
2023-06-14,2,14.72496730060898,13.76894200688427,1.2817333191633222,-0.9560252937247107
2023-06-15,2,26.69156772207947,28.98634106174465,2.1953166604042056,2.2947733396651806
2023-06-16,2,86.08104991654673,84.6518724452538,8.922883319854733,-1.429177471292931
2023-06-17,2,11.175774035059739,12.533829507175586,2.897633326053619,1.358055472115847
2023-06-18,2,10.870496066123405,10.17853003218059,3.8023333191871647,-0.6919660339428155
2023-06-19,2,21.58974719328789,19.15865561893177,1.8023666650056838,-2.4310915743561203
2023-06-20,2,11.831165948404816,14.535904616954088,4.1372166752815245,2.704738668549272
2023-06-21,2,14.511823789258955,17.770981190150476,5.395383334159852,3.259157400891521
