date,es_train,es_synth,avg_wind_speed,es_diff,generator,synth_type
2021-06-08,91.02376273802443,121.98788207989301,3.7844756981564927,30.96411934186858,No_Weather,Consecutive
2021-06-09,91.40542741171845,112.86599930089756,4.339934026532714,21.460571889179107,No_Weather,Consecutive
2021-06-10,67.10872093718942,78.88796513357357,3.8649319481518565,11.779244196384155,No_Weather,Consecutive
2021-06-11,73.43420033510665,62.907866652820786,5.4506597157981655,-10.526333682285866,No_Weather,Consecutive
2021-06-12,176.73348541341267,233.68649077650366,4.681131247876,56.953005363090995,No_Weather,Consecutive
2021-06-13,126.68051050496882,181.65485527753185,3.490947223475417,54.97434477256303,No_Weather,Consecutive
2021-06-14,95.52603867295792,143.93149610633895,2.466404859641464,48.40545743338103,No_Weather,Consecutive
2021-06-15,78.40347019008524,113.23285284728689,2.2371562502641225,34.82938265720165,No_Weather,Consecutive
2021-06-16,69.56485307978213,83.6170642036407,3.4393305626801283,14.05221112385857,No_Weather,Consecutive
2021-06-17,85.86551585413167,81.39715057805597,4.953461111875034,-4.468365276075701,No_Weather,Consecutive
2021-06-18,102.06275240497024,75.43763391837476,6.625585420429699,-26.625118486595483,No_Weather,Consecutive
2021-06-19,86.20664714418828,66.60533415497235,6.02727847165531,-19.601312989215927,No_Weather,Consecutive
2021-06-20,122.19580796381061,93.17450534043212,7.4546145937509145,-29.02130262337849,No_Weather,Consecutive
2021-06-21,230.4922995299964,288.82540694289133,6.159730549223932,58.33310741289495,No_Weather,Consecutive
2022-06-01,186.3303428317867,252.63557698525943,4.657177778690439,66.30523415347272,No_Weather,Consecutive
2022-06-02,168.43086561380812,243.29182752598217,3.5127222207478366,74.86096191217405,No_Weather,Consecutive
2022-06-03,91.5912455861984,132.4841668330084,2.8335013929256463,40.892921246810005,No_Weather,Consecutive
2022-06-04,74.8880375499221,80.88919383665015,4.057101384374431,6.0011562867280475,No_Weather,Consecutive
2022-06-05,98.4189387139509,107.33999663641129,5.0700208351430005,8.921057922460392,No_Weather,Consecutive
2022-06-06,115.05086019426867,157.99804692747244,3.0312236122889096,42.94718673320378,No_Weather,Consecutive
2022-06-07,117.10346798704003,161.22144975317616,3.7555159687168116,44.117981766136126,No_Weather,Consecutive
2022-06-08,163.79355394571837,226.43888005721215,4.339998608310185,62.64532611149377,No_Weather,Consecutive
2022-06-09,94.17669502282388,128.69852068632093,2.8985708320099586,34.521825663497054,No_Weather,Consecutive
2022-06-10,103.82220155760044,124.83225705127569,4.093534725045573,21.010055493675253,No_Weather,Consecutive
2022-06-11,70.85388096493702,77.68067660155236,4.293102779322187,6.826795636615344,No_Weather,Consecutive
2022-06-12,96.2700688354708,78.0450022633344,6.22139999924435,-18.2250665721364,No_Weather,Consecutive
2022-06-13,150.4077102348296,114.39686989554974,8.708739586008909,-36.010840339279866,No_Weather,Consecutive
2022-06-14,157.6691777707568,111.57670484100473,9.54578681455717,-46.09247292975206,No_Weather,Consecutive
2022-06-15,140.18184761239377,104.29712834401067,8.665968053208456,-35.884719268383094,No_Weather,Consecutive
2022-06-16,80.48691469731259,65.62000122592215,5.826397219465843,-14.866913471390433,No_Weather,Consecutive
2022-06-17,71.08608751670496,72.55548646312263,4.622611115997035,1.4693989464176695,No_Weather,Consecutive
2022-06-18,69.49097415398106,76.0394879785006,4.148799305616142,6.548513824519546,No_Weather,Consecutive
2022-06-19,80.51594705451109,69.82664530180793,5.570963887870295,-10.689301752703159,No_Weather,Consecutive
2022-06-20,90.02035935286708,65.04294710821478,6.7577090251776895,-24.9774122446523,No_Weather,Consecutive
2022-06-21,96.29747906482393,81.39725307989033,6.354403469959897,-14.900225984933599,No_Weather,Consecutive
2023-06-01,112.47130456694592,137.12050346412656,3.833254163535051,24.64919889718064,No_Weather,Consecutive
2023-06-02,142.38955328718362,178.0343549565926,4.002388197307149,35.64480166940899,No_Weather,Consecutive
2023-06-03,121.65883855044405,168.08478101381263,2.437448612362556,46.425942463368585,No_Weather,Consecutive
2023-06-04,105.08302670990551,159.19043145338537,2.25904305498164,54.10740474347986,No_Weather,Consecutive
2023-06-05,155.5626399457434,218.43728887229133,2.9989062510223823,62.874648926547934,No_Weather,Consecutive
2023-06-06,128.86881566015524,185.40554942258393,2.1444458340831476,56.536733762428696,No_Weather,Consecutive
2023-06-07,111.56670377130646,158.4746669644403,2.1047215258269327,46.90796319313384,No_Weather,Consecutive
2023-06-08,103.84098480693169,143.67126185413542,2.1108763899605676,39.83027704720374,No_Weather,Consecutive
2023-06-09,106.13283412326433,147.08915951360655,2.471367359606339,40.956325390342215,No_Weather,Consecutive
2023-06-10,158.4825636909564,198.9477588276746,4.330319443882507,40.465195136718194,No_Weather,Consecutive
2023-06-11,206.4009069524074,272.76355293047766,4.7481125022801915,66.36264597807025,No_Weather,Consecutive
2023-06-12,134.12339599300645,194.1908959924213,2.9617944444620243,60.06749999941485,No_Weather,Consecutive
2023-06-13,98.62901446091246,135.34236399940954,2.344245833120979,36.713349538497084,No_Weather,Consecutive
2023-06-14,130.74628897305377,186.96676138353274,2.4997402775550897,56.220472410478976,No_Weather,Consecutive
2023-06-15,100.06295255871976,134.766974174381,3.214396525518465,34.70402161566125,No_Weather,Consecutive
2023-06-16,168.0937253693337,229.44667156968927,3.3779381958353802,61.352946200355575,No_Weather,Consecutive
2023-06-17,126.14690268781231,167.78579420110856,3.775758336427506,41.638891513296244,No_Weather,Consecutive
2023-06-18,181.35285652140743,232.42358030554504,4.132284720821503,51.07072378413761,No_Weather,Consecutive
2023-06-19,96.2941363450154,109.6287154142691,4.086977080007366,13.334579069253692,No_Weather,Consecutive
2023-06-20,118.72833739012785,141.78243928074028,5.487624301844153,23.05410189061243,No_Weather,Consecutive
2023-06-21,130.09325172444687,169.33157258661578,4.694576390832667,39.238320862168905,No_Weather,Consecutive
2024-06-01,83.65882245039447,120.34840789494257,2.3474805544162867,36.6895854445481,No_Weather,Consecutive
2024-06-02,111.56835411702448,108.34085699968324,5.605214579113664,-3.227497117341244,No_Weather,Consecutive
2024-06-03,114.75848159974228,136.04996842358958,4.488899311154267,21.291486823847293,No_Weather,Consecutive
2024-06-04,74.34203949437219,72.27370224682602,4.674506946239203,-2.068337247546168,No_Weather,Consecutive
2024-06-05,144.8664996198218,205.80754954336362,3.3037958355568753,60.94104992354181,No_Weather,Consecutive
2024-06-06,126.49589974304882,168.14876391216785,3.8762368051419225,41.65286416911903,No_Weather,Consecutive
2024-06-07,108.67649858167627,115.87342376033638,5.432547218600944,7.196925178660109,No_Weather,Consecutive
2024-06-08,133.1789317406412,139.18968126766967,5.712251392322481,6.01074952702848,No_Weather,Consecutive
2024-06-09,211.7567249288153,277.8891618812238,5.775027085095644,66.13243695240851,No_Weather,Consecutive
2024-06-10,130.64571270649145,181.34961413570272,3.751475003278921,50.70390142921127,No_Weather,Consecutive
2024-06-11,77.93582222164724,102.52430315716828,3.089593054799159,24.588480935521034,No_Weather,Consecutive
2024-06-12,73.56096207873728,66.63364321002447,4.593762501039422,-6.927318868712803,No_Weather,Consecutive
2024-06-13,87.88278875949788,68.67965578889013,5.78481666422965,-19.203132970607754,No_Weather,Consecutive
2024-06-14,148.24815517358564,194.2663624364459,3.5187812489046677,46.018207262860244,No_Weather,Consecutive
2024-06-15,81.06150665574924,63.78227803190504,5.764486805432356,-17.279228623844205,No_Weather,Consecutive
2024-06-16,108.18200552207895,72.27822451989047,7.584623617596087,-35.90378100218848,No_Weather,Consecutive
2024-06-17,127.86770705917746,89.65327011731472,8.336614590883233,-38.21443694186274,No_Weather,Consecutive
2024-06-18,197.0349197546837,148.04081301220492,10.823701388637232,-48.99410674247878,No_Weather,Consecutive
2024-06-19,138.8257704158096,170.713362136358,4.860870827134308,31.887591720548414,No_Weather,Consecutive
2024-06-20,68.08238994215046,83.23982288195327,3.723666670007854,15.157432939802817,No_Weather,Consecutive
2024-06-21,79.67192828718515,62.082154196713645,5.732011802328938,-17.589774090471508,No_Weather,Consecutive
2025-06-01,115.50581979191278,158.1598023420766,2.26530347196872,42.65398255016382,No_Weather,Consecutive
2025-06-02,81.55941168946634,75.64344711004443,5.1028013854391245,-5.91596457942191,No_Weather,Consecutive
2025-06-03,163.4286431096907,154.9622708772979,7.202834032020636,-8.466372232392814,No_Weather,Consecutive
2025-06-04,222.0153883244385,297.5343092789682,4.995509026861829,75.51892095452968,No_Weather,Consecutive
2025-06-05,105.30043685549319,150.1205762800882,3.1694375003920916,44.820139424595,No_Weather,Consecutive
2025-06-06,144.32367315905782,189.0273026227406,3.3348520863510203,44.70362946368277,No_Weather,Consecutive
2025-06-07,208.09727420530885,253.1106825242262,5.450881947587349,45.01340831891736,No_Weather,Consecutive
2025-06-08,131.55289648661176,162.59823054526578,3.616931249256912,31.04533405865402,No_Weather,Consecutive
2025-06-09,176.2260720461653,238.477562959061,3.4126513899051774,62.25149091289569,No_Weather,Consecutive
2025-06-10,103.46848123177674,136.94891561083486,2.5790131939031884,33.480434379058124,No_Weather,Consecutive
2025-06-11,83.60807241377628,94.54290832284252,3.8555875006209512,10.934835909066237,No_Weather,Consecutive
2025-06-12,84.63693273892827,109.08863189942812,3.8526513850963244,24.451699160499857,No_Weather,Consecutive
2025-06-13,89.77380296174488,127.33135710914578,3.019093054884845,37.55755414740091,No_Weather,Consecutive
2025-06-14,142.41060261671345,173.51199632510549,5.164375689812005,31.101393708392038,No_Weather,Consecutive
2025-06-15,115.7783459814342,159.14683040479122,3.7120569424800727,43.36848442335702,No_Weather,Consecutive
2025-06-16,80.04892479909316,115.34763637336476,2.3108708321658553,35.29871157427161,No_Weather,Consecutive
2025-06-17,138.70232296263038,145.2892847185352,6.598208329081535,6.586961755904838,No_Weather,Consecutive
2025-06-18,161.48015434345535,183.2405530720863,5.390223613536613,21.760398728630946,No_Weather,Consecutive
2025-06-19,101.28429358335103,125.07067154667874,3.608843054772447,23.78637796332771,No_Weather,Consecutive
2025-06-20,115.86867303845204,85.51099826893724,7.009686111576045,-30.3576747695148,No_Weather,Consecutive
2025-06-21,197.13739033797725,148.19942328149858,10.43589513533643,-48.93796705647867,No_Weather,Consecutive
1994-06-01,76.55499057214035,98.06630170848396,5.174079168008431,21.511311136343608,Features,Independent
1994-06-02,73.30442385689841,85.90351286588162,4.3926958333287,12.599089008983213,Features,Independent
1994-06-03,161.29285528134085,129.2129319323106,4.233190276080536,-32.07992334903025,Features,Independent
1994-06-04,97.2534220766374,97.49736905651491,4.186313886216121,0.24394697987750646,Features,Independent
1994-06-05,107.39031785227453,142.08633060642023,7.241473616328524,34.6960127541457,Features,Independent
1994-06-06,159.41064195902368,144.40334575295105,5.11680693630542,-15.007296206072624,Features,Independent
1994-06-07,114.27924689418816,131.32888306475786,6.672671530685498,17.0496361705697,Features,Independent
1994-06-08,211.8624549827594,191.21036440838964,7.724572917156754,-20.652090574369765,Features,Independent
1994-06-09,228.27122776454223,190.53159968582958,6.179847916298446,-37.739628078712656,Features,Independent
1994-06-10,152.19009116029054,126.849635655864,4.345248612595933,-25.34045550442653,Features,Independent
1994-06-11,93.29950098160646,91.09825403882698,4.234724999508939,-2.201246942779477,Features,Independent
1994-06-12,79.26907582593483,104.8797706422666,5.632395832075042,25.610694816331772,Features,Independent
1994-06-13,144.34116785566152,193.941322197178,9.04054028011032,49.600154341516486,Features,Independent
1994-06-14,215.9942100217374,270.57835953645315,11.221630559364966,54.58414951471576,Features,Independent
1994-06-15,193.73870854255068,240.76818191182605,10.618949312302789,47.029473369275365,Features,Independent
1994-06-16,175.6072835279425,215.57614884540914,10.079359025094242,39.96886531746662,Features,Independent
1994-06-18,78.38505944500915,78.98190170659475,4.230090972325874,0.596842261585607,Features,Independent
1994-06-19,93.13913508422601,85.92308354136358,3.9546159749229757,-7.216051542862431,Features,Independent
1994-06-20,73.36107996297488,73.74300160483767,2.9828840296094588,0.3819216418627889,Features,Independent
1994-06-21,88.29974064930605,82.14741289008711,3.5148368029751658,-6.1523277592189345,Features,Independent
1995-06-01,134.7643687751555,110.14428647820301,2.5143562479772523,-24.62008229695249,Features,Independent
1995-06-03,118.84734831149242,108.26326960470865,4.527987495499348,-10.584078706783771,Features,Independent
1995-06-04,120.43155249473139,140.29377458021048,6.092278478418785,19.86222208547909,Features,Independent
1995-06-05,127.29163075147159,129.88894602248615,5.193716667054434,2.5973152710145655,Features,Independent
1995-06-06,91.21895950457647,103.73665379800107,5.278988891115598,12.517694293424597,Features,Independent
1995-06-07,92.85129123403391,120.47938330936347,5.993875001764136,27.628092075329562,Features,Independent
1995-06-08,183.74723208000745,177.09869989780776,7.600964595791372,-6.648532182199688,Features,Independent
1995-06-09,225.7540759203418,225.58929149571736,8.525689578304691,-0.164784424624429,Features,Independent
1995-06-10,244.13686066783856,203.24245270985637,5.534529169400525,-40.894407957982196,Features,Independent
1995-06-11,233.60662278775027,195.32156572902306,5.1330437507894295,-38.285057058727205,Features,Independent
1995-06-12,145.00272866852367,121.78587909125753,2.887049996904616,-23.216849577266146,Features,Independent
1995-06-13,83.53379016833188,95.99244431942117,5.0027138924432935,12.458654151089291,Features,Independent
1995-06-14,116.05640724136643,155.39057714908614,7.6838513831297695,39.33416990771971,Features,Independent
1995-06-15,109.5475916631379,146.5600016831778,7.441861104634096,37.01241002003991,Features,Independent
1995-06-16,84.46248378042296,114.53311046224036,6.30829584035608,30.0706266818174,Features,Independent
1995-06-17,82.95203672925433,95.59116375222783,5.236539591020996,12.639127022973497,Features,Independent
1995-06-18,82.43407160371154,96.85324361817982,5.452481246656853,14.419172014468273,Features,Independent
1995-06-19,71.6600424177071,88.70352111456359,4.949165974226256,17.043478696856482,Features,Independent
1995-06-20,73.30668883909419,88.69142030028445,4.955419446859101,15.384731461190256,Features,Independent
1995-06-21,80.02184207387432,79.17929428044485,4.214841666445142,-0.8425477934294747,Features,Independent
1996-06-01,186.72649168551158,158.1925633481879,5.282075695714194,-28.533928337323687,Features,Independent
1996-06-02,136.40865568971975,123.39552032307279,3.086253468423252,-13.013135366646964,Features,Independent
1996-06-03,157.7783100380443,129.21296597745743,3.620672910867466,-28.56534406058688,Features,Independent
1996-06-04,156.57695701726482,134.76468396705195,4.360381941331762,-21.812273050212866,Features,Independent
1996-06-05,124.89661886519923,144.59506269383263,6.655003473493791,19.6984438286334,Features,Independent
1996-06-06,210.37498506395298,188.06306525580231,5.932974307880643,-22.311919808150662,Features,Independent
1996-06-07,273.0835410082055,237.73102012689122,6.330084731098702,-35.35252088131426,Features,Independent
1996-06-08,260.9626883723821,220.6132762927943,5.953261108365329,-40.34941207958781,Features,Independent
1996-06-09,174.07087632017846,145.97328440908672,3.5139666751027105,-28.09759191109174,Features,Independent
1996-06-10,94.4129856743134,81.94032664656044,2.743564582760967,-12.472659027752968,Features,Independent
1996-06-11,72.8464117822588,77.00853792520141,3.5628097224256123,4.162126142942611,Features,Independent
1996-06-12,82.720554643134,80.99711032407197,3.54942777922583,-1.7234443190620254,Features,Independent
1996-06-13,83.05799527153584,81.78590777390986,3.722746526698273,-1.2720874976259893,Features,Independent
1996-06-14,87.31911979565476,90.14652703446214,3.4357784678952523,2.827407238807382,Features,Independent
1996-06-15,87.84804345109407,83.32872452478617,3.7331701396447143,-4.519318926307903,Features,Independent
1996-06-16,106.71288002908386,117.38082369710833,4.716563193976042,10.667943668024463,Features,Independent
1996-06-17,201.77753538632533,182.6935803330906,4.670782637202898,-19.083955053234718,Features,Independent
1996-06-18,97.98440348048825,113.54263242143554,4.500180557287388,15.558228940947288,Features,Independent
1996-06-19,152.1780379526515,156.1131221416149,6.187337504244515,3.935084188963401,Features,Independent
1996-06-20,135.27681914702237,142.67726266203135,7.0932624987429875,7.400443515008988,Features,Independent
1996-06-21,106.6655361331554,147.09926338765405,7.453672219316149,40.43372725449865,Features,Independent
1997-06-01,128.99928185981906,101.94052362695669,2.4127881934348894,-27.058758232862374,Features,Independent
1997-06-02,133.51045167548097,102.82669320074172,2.7823548624085017,-30.68375847473925,Features,Independent
1997-06-03,129.3495963448908,102.97751580379636,2.486463890845573,-26.372080541094448,Features,Independent
1997-06-04,154.3628254035769,128.45267285734434,4.431804164540439,-25.910152546232553,Features,Independent
1997-06-06,103.53930714793515,83.8078470191441,2.90628888516997,-19.731460128791042,Features,Independent
1997-06-07,103.1595608445042,89.78482366541041,2.990490970191441,-13.374737179093785,Features,Independent
1997-06-08,115.55895682393194,102.7256581086146,3.8768958285658037,-12.83329871531734,Features,Independent
1997-06-09,166.73185984694095,134.51452710427213,4.815953471677166,-32.217332742668816,Features,Independent
1997-06-10,157.3881835741588,125.40426549964207,4.223629167096487,-31.983918074516737,Features,Independent
1997-06-11,85.89453724530608,87.34547256985383,3.508502080684747,1.4509353245477428,Features,Independent
1997-06-12,99.07421862092073,114.06361045735565,5.865596528765231,14.989391836434919,Features,Independent
1997-06-13,198.30096957134867,171.285918894441,5.050572223795784,-27.015050676907663,Features,Independent
1997-06-14,148.31708065854662,121.81417730573253,3.274218051611545,-26.502903352814087,Features,Independent
1997-06-15,81.7932851368582,102.87748665507621,5.067351388931294,21.08420151821801,Features,Independent
1997-06-16,180.57569987044457,152.0655340737432,4.77288749869914,-28.510165796701358,Features,Independent
1997-06-17,171.34577453768526,144.81268672929946,4.069376390116911,-26.5330878083858,Features,Independent
1997-06-18,102.8979868838137,115.63804714056911,4.68486597415888,12.740060256755413,Features,Independent
1997-06-19,98.34651814169686,136.79761705810319,6.951718064645941,38.45109891640632,Features,Independent
1997-06-20,145.16696681899305,196.4414910813167,9.096412930980756,51.274524262323666,Features,Independent
2021-06-01,157.0157666180151,122.09994917860843,3.3491250004205444,-34.91581743940668,Features,Independent
2021-06-02,102.63827499795295,84.25641923129359,1.807226386126259,-18.381855766659356,Features,Independent
2021-06-03,79.62560055073536,70.47889298062378,2.003666667857517,-9.146707570111573,Features,Independent
2021-06-04,70.30318330775171,89.46279169196802,4.409765276437003,19.159608384216313,Features,Independent
2021-06-05,70.22230828415113,83.81257005786244,4.523813891162468,13.590261773711319,Features,Independent
2021-06-06,74.08956072730965,85.39078902571393,4.6613555548919425,11.301228298404283,Features,Independent
2021-06-07,90.52592056974845,85.62734571521614,4.063436783709062,-4.898574854532313,Features,Independent
2021-06-08,91.02376273802443,81.50639167479918,3.7844756981564927,-9.517371063225255,Features,Independent
2021-06-09,91.40542741171845,86.25318372379812,4.339934026532714,-5.152243687920333,Features,Independent
2021-06-10,67.10872093718942,72.36078433961796,3.8649319481518565,5.252063402428547,Features,Independent
2021-06-11,73.43420033510665,96.93848499266196,5.4506597157981655,23.504284657555303,Features,Independent
2021-06-12,176.73348541341267,148.19726600406682,4.681131247876,-28.536219409345847,Features,Independent
2021-06-13,126.68051050496882,101.68913828795664,3.490947223475417,-24.991372217012184,Features,Independent
2021-06-14,95.52603867295792,76.37234083686508,2.466404859641464,-19.153697836092846,Features,Independent
2021-06-15,78.40347019008524,69.43465658570369,2.2371562502641225,-8.968813604381552,Features,Independent
2021-06-16,69.56485307978213,76.83314321522505,3.4393305626801283,7.268290135442925,Features,Independent
2021-06-17,85.86551585413167,107.46678930860614,4.953461111875034,21.601273454474466,Features,Independent
2021-06-18,102.06275240497024,139.73397054313568,6.625585420429699,37.67121813816544,Features,Independent
2021-06-19,86.20664714418828,116.92158336634327,6.02727847165531,30.71493622215499,Features,Independent
2021-06-20,122.19580796381061,164.42533468395243,7.4546145937509145,42.22952672014182,Features,Independent
2021-06-21,230.4922995299964,199.56127385962685,6.159730549223932,-30.931025670369536,Features,Independent
2022-06-01,186.3303428317867,151.47259593533806,4.657177778690439,-34.857746896448646,Features,Independent
2022-06-02,168.43086561380812,134.56380818839244,3.5127222207478366,-33.86705742541568,Features,Independent
2022-06-03,91.5912455861984,78.0293268854899,2.8335013929256463,-13.561918700708503,Features,Independent
2022-06-04,74.8880375499221,86.55236116104041,4.057101384374431,11.664323611118306,Features,Independent
2022-06-05,98.4189387139509,101.19249128261737,5.0700208351430005,2.7735525686664744,Features,Independent
2022-06-06,115.05086019426867,97.46452077353254,3.0312236122889096,-17.586339420736124,Features,Independent
2022-06-07,117.10346798704003,98.79108617906405,3.7555159687168116,-18.31238180797598,Features,Independent
2022-06-08,163.79355394571837,131.46758345466964,4.339998608310185,-32.325970491048736,Features,Independent
2022-06-09,94.17669502282388,85.0913747502338,2.8985708320099586,-9.085320272590081,Features,Independent
2022-06-10,103.82220155760044,99.97190257069414,4.093534725045573,-3.850298986906296,Features,Independent
2022-06-11,70.85388096493702,80.48795180764762,4.293102779322187,9.6340708427106,Features,Independent
2022-06-12,96.2700688354708,127.00390459976484,6.22139999924435,30.733835764294042,Features,Independent
2022-06-13,150.4077102348296,195.91872185383937,8.708739586008909,45.511011619009764,Features,Independent
2022-06-14,157.6691777707568,210.44851182470904,9.54578681455717,52.779334053952255,Features,Independent
2022-06-15,140.18184761239377,187.33747653017804,8.665968053208456,47.15562891778427,Features,Independent
2022-06-16,80.48691469731259,108.4898426721532,5.826397219465843,28.002927974840617,Features,Independent
2022-06-17,71.08608751670496,85.9740166255549,4.622611115997035,14.887929108849931,Features,Independent
2022-06-18,69.49097415398106,77.72856655476784,4.148799305616142,8.237592400786781,Features,Independent
2022-06-19,80.51594705451109,100.75889465758806,5.570963887870295,20.24294760307697,Features,Independent
2022-06-20,90.02035935286708,124.53393463560633,6.7577090251776895,34.513575282739254,Features,Independent
2022-06-21,96.29747906482393,126.90607319027009,6.354403469959897,30.60859412544616,Features,Independent
2023-06-01,112.47130456694592,107.4681837857284,3.833254163535051,-5.003120781217518,Features,Independent
2023-06-02,142.38955328718362,128.42209840376086,4.002388197307149,-13.96745488342276,Features,Independent
2023-06-03,121.65883855044405,106.1773495601744,2.437448612362556,-15.48148899026964,Features,Independent
2023-06-04,105.08302670990551,81.62174037628128,2.25904305498164,-23.46128633362423,Features,Independent
2023-06-05,155.5626399457434,128.16967550030415,2.9989062510223823,-27.392964445439247,Features,Independent
2023-06-06,128.86881566015524,105.09736489152533,2.1444458340831476,-23.771450768629904,Features,Independent
2023-06-07,111.56670377130646,94.9463049166369,2.1047215258269327,-16.62039885466956,Features,Independent
2023-06-08,103.84098480693169,90.87517959831399,2.1108763899605676,-12.965805208617695,Features,Independent
2023-06-09,106.13283412326433,93.52222891859225,2.471367359606339,-12.610605204672083,Features,Independent
2023-06-10,158.4825636909564,143.39819798203047,4.330319443882507,-15.08436570892593,Features,Independent
2023-06-11,206.4009069524074,173.92080698754057,4.7481125022801915,-32.48009996486684,Features,Independent
2023-06-12,134.12339599300645,108.39172995994534,2.9617944444620243,-25.731666033061117,Features,Independent
2023-06-13,98.62901446091246,86.80697338514992,2.344245833120979,-11.822041075762542,Features,Independent
2023-06-14,130.74628897305377,106.37214214369732,2.4997402775550897,-24.374146829356448,Features,Independent
2023-06-15,100.06295255871976,89.10885294926666,3.214396525518465,-10.954099609453095,Features,Independent
2023-06-16,168.0937253693337,139.94655537184093,3.3779381958353802,-28.147169997492767,Features,Independent
2023-06-17,126.14690268781231,110.19476989378924,3.775758336427506,-15.952132794023072,Features,Independent
2023-06-18,181.35285652140743,159.19777124568446,4.132284720821503,-22.155085275722968,Features,Independent
2023-06-19,96.2941363450154,97.72484327851163,4.086977080007366,1.430706933496225,Features,Independent
2023-06-20,118.72833739012785,111.0570768013115,5.487624301844153,-7.671260588816352,Features,Independent
2023-06-21,130.09325172444687,111.60498355563382,4.694576390832667,-18.48826816881305,Features,Independent
2024-06-01,83.65882245039447,73.36253908328717,2.3474805544162867,-10.296283367107293,Features,Independent
2024-06-02,111.56835411702448,125.33747274875299,5.605214579113664,13.769118631728503,Features,Independent
2024-06-03,114.75848159974228,109.72303728539927,4.488899311154267,-5.03544431434301,Features,Independent
2024-06-04,74.34203949437219,90.70251670608346,4.674506946239203,16.36047721171127,Features,Independent
2024-06-05,144.8664996198218,116.82242197766607,3.3037958355568753,-28.04407764215574,Features,Independent
2024-06-06,126.49589974304882,106.30064180372324,3.8762368051419225,-20.195257939325586,Features,Independent
2024-06-07,108.67649858167627,115.63284856424565,5.432547218600944,6.956349982569378,Features,Independent
2024-06-08,133.1789317406412,146.4094539002494,5.712251392322481,13.2305221596082,Features,Independent
2024-06-09,211.7567249288153,176.6510857078714,5.775027085095644,-35.105639220943885,Features,Independent
2024-06-10,130.64571270649145,109.75197088952771,3.751475003278921,-20.89374181696374,Features,Independent
2024-06-11,77.93582222164724,75.29105905358907,3.089593054799159,-2.6447631680581765,Features,Independent
2024-06-12,73.56096207873728,96.41631433844731,4.593762501039422,22.85535225971003,Features,Independent
2024-06-13,87.88278875949788,120.47545084031236,5.78481666422965,32.59266208081448,Features,Independent
2024-06-14,148.24815517358564,128.35846527250504,3.5187812489046677,-19.8896899010806,Features,Independent
2024-06-15,81.06150665574924,110.15169396414095,5.764486805432356,29.090187308391705,Features,Independent
2024-06-16,108.18200552207895,152.3778032904085,7.584623617596087,44.195797768329555,Features,Independent
2024-06-17,127.86770705917746,168.91639339579956,8.336614590883233,41.0486863366221,Features,Independent
2024-06-18,197.0349197546837,248.6628990871477,10.823701388637232,51.62797933246401,Features,Independent
2024-06-19,138.8257704158096,124.98300893335465,4.860870827134308,-13.842761482454932,Features,Independent
2024-06-20,68.08238994215046,71.24966589303753,3.723666670007854,3.167275950887074,Features,Independent
2024-06-21,79.67192828718515,110.93806029703126,5.732011802328938,31.266132009846103,Features,Independent
2025-06-01,115.50581979191278,99.65386247339643,2.26530347196872,-15.851957318516355,Features,Independent
2025-06-02,81.55941168946634,98.267996509096207,5.1028013854391245,16.708584819629863,Features,Independent
2025-06-03,163.4286431096907,182.81846471432948,7.202834032020636,19.38982160463877,Features,Independent
2025-06-04,222.0153883244385,186.73572752251715,4.995509026861829,-35.27966080192135,Features,Independent
2025-06-05,105.30043685549319,88.24013497060622,3.1694375003920916,-17.060301884886968,Features,Independent
2025-06-06,144.32367315905782,124.243315430103,3.3348520863510203,-20.080357728954823,Features,Independent
2025-06-07,208.09727420530885,191.1476325044079,5.450881947587349,-16.94964170090094,Features,Independent
2025-06-08,131.55289648661176,125.38884326406469,3.616931249256912,-6.164053222547068,Features,Independent
2025-06-09,176.2260720461653,148.44361605397876,3.4126513899051774,-27.782455992186556,Features,Independent
2025-06-10,103.46848123177674,97.90660725145327,2.5790131939031884,-5.561873980323469,Features,Independent
2025-06-11,83.60807241377628,87.83524912230826,3.8555875006209512,4.227176708531971,Features,Independent
2025-06-12,84.63693273892827,77.8222543831227,3.8526513850963244,-6.814678355805569,Features,Independent
2025-06-13,89.77380296174488,76.8057931333235,3.019093054884845,-12.968009828421373,Features,Independent
2025-06-14,142.41060261671345,130.1135382810428,5.164375689812005,-12.297064335670655,Features,Independent
2025-06-15,115.7783459814342,97.05184494831076,3.7120569424800727,-18.72650103312344,Features,Independent
2025-06-16,80.04892479909316,72.0873335449551,2.3108708321658553,-7.961591254138057,Features,Independent
2025-06-17,138.70232296263038,142.78180434486598,6.598208329081535,4.079481382235599,Features,Independent
2025-06-18,161.48015434345535,158.99822640157709,5.390223613536613,-2.4819279418782685,Features,Independent
2025-06-19,101.28429358335103,98.2840094738205,3.608843054772447,-3.0002841095305257,Features,Independent
2025-06-20,115.86867303845204,156.81253945092578,7.009686111576045,40.94386641247374,Features,Independent
2025-06-21,197.13739033797725,250.43984892034706,10.43589513533643,53.30245858236981,Features,Independent
1994-06-01,76.55499057214035,70.8467450017048,5.174079168008431,-5.708245570435551,Features,Consecutive
1994-06-02,73.30442385689841,71.73588113902345,4.3926958333287,-1.568542717874962,Features,Consecutive
1994-06-03,161.29285528134085,171.93536367373758,4.233190276080536,10.642508392396735,Features,Consecutive
1994-06-04,97.2534220766374,99.21323023512277,4.186313886216121,1.9598081584853588,Features,Consecutive
